Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_tfidf_0,Surname_tfidf_1,Surname_tfidf_2,Surname_tfidf_3,Surname_tfidf_4,France,Germany,Spain,Female,Male,Mem__no__Products,Cred_Bal_Sal,Bal_sal,Tenure_Age,Age_Tenure_product
1390,695.0,33.0,2.0,0.0,2.0,1,0,102655.31,0,"33.055,08","440.216,28","9.255,82","74.483,36","98.371,93",1,0,0,1,0,0.0,0.0,0.0,"6.060.606.060.606.060,00",66.0
909,676.0,45.0,7.0,0.0,1.0,1,0,80189.85,1,"3.890.209.961,33","60.585.173.774,23","43.720.747.005,47","-76.359.801.320,81","-11.085.802.581.757.200,00",1,0,0,1,0,0.0,0.0,0.0,"15.555.555.555.555.500,00",315.0
2601,634.0,42.0,6.0,89013.29,2.0,0,0,115724.71,0,"5.638.855.576.911.510,00","-5.289.343.456.776.000,00","-5.825.031.779.137.050,00","19.363.679.964.143.900,00","-24.142.431.214.272.000,00",1,0,0,1,0,0.0,"4.876.609.832.074.750,00","7.691.813.615.259.860,00","14.285.714.285.714.200,00",252.0
2570,682.0,33.0,5.0,0.0,1.0,1,0,81431.99,0,"7.404.551.884.214.980,00","-1.557.829.865.650.530,00","6.473.074.857.287.980,00","-17.903.768.801.332.700,00","9.854.938.557.155.760,00",0,0,1,0,1,0.0,0.0,0.0,"15.151.515.151.515.100,00",165.0
1967,711.0,37.0,2.0,0.0,2.0,1,0,140139.98,0,"2.207.036.014,51","-500.789.981,68","7.339.759.554,03","-9.745.492.251,55","-5.485.779.316,49",0,0,1,1,0,0.0,0.0,0.0,"5.405.405.405.405.400,00",74.0
1023,701.0,35.0,7.0,109908.06,2.0,1,0,119175.45,1,"-285.463.676,93","2.445.974.063,63","2.832.517.798,11","2.205.404.795,97","28.087.035.765,39",0,1,0,0,1,0.0,"646.488.434.153.175,00","9.222.374.238.989.650,00",0.2,245.0
545,667.0,49.0,5.0,98907.91,2.0,1,1,86920.0,0,"6.978.305.687,21","-17.313.896.779,75","-250.980.223.674,81","11.816.984.951.506.200,00","-13.208.576.987.471.600,00",0,0,1,1,0,2.0,"7.589.919.002.531.060,00","11.379.188.909.341.900,00","10.204.081.632.653.000,00",245.0
2654,595.0,48.0,2.0,0.0,1.0,1,1,173783.78,0,"19.068.871.160.747.400,00","-2.504.052.759.645.580,00","-2.231.224.481.121.110,00","705.150.635.485.819,00","-13.432.421.010.008.800,00",1,0,0,0,1,1.0,0.0,0.0,"41.666.666.666.666.600,00",96.0
2921,779.0,34.0,5.0,0.0,2.0,0,0,111676.63,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,"14.705.882.352.941.100,00",170.0
1083,625.0,35.0,9.0,0.0,2.0,1,0,162854.22,0,"106,58","1.902,96","430,01","582,39","-523,18",0,0,1,0,1,0.0,0.0,0.0,"2.571.428.571.428.570,00",315.0
1228,607.0,30.0,7.0,131778.76,2.0,1,0,79577.6,0,"-392.302.312.755,70","-2.702.738.330.012.430,00","-88.675.144.639,13","2.501.445.451.971.860,00","29.699.949.704.962.900,00",0,1,0,0,1,0.0,"10.051.786.849.565.700,00","16.559.780.641.788.600,00","23.333.333.333.333.300,00",210.0
1234,751.0,31.0,8.0,92895.56,1.0,1,1,72990.62,0,"-33.650.551.796.803.700,00","41.633.597.841.812.800,00","10.514.330.838.462.300,00","-17.397.073.028.674.600,00","35.116.932.904.321.100,00",0,1,0,1,0,1.0,"9.558.017.942.579.470,00","12.727.054.517.416.000,00","25.806.451.612.903.200,00",248.0
866,754.0,46.0,8.0,0.0,2.0,1,1,70974.13,0,"-23.194,74","-324,01","1.743.090,03","821.900,92","3.309.359,51",1,0,0,0,1,2.0,0.0,0.0,"17.391.304.347.826.000,00",368.0
852,539.0,38.0,8.0,0.0,2.0,0,0,88566.9,0,"2.917.099.283.322.320,00","-4.230.571.786.394.590,00","23.413.879.249.551.400,00","-11.661.484.811.111.800,00","5.238.581.637.951.790,00",0,0,1,1,0,0.0,0.0,0.0,"21.052.631.578.947.300,00",304.0
2878,811.0,29.0,5.0,0.0,1.0,0,1,168023.6,0,"-236.246.257.644,38","-77.960.287.352,84","20.196.267.011.092.100,00","-5.930.150.741.051.180,00","44.105.991.137.192.100,00",1,0,0,0,1,1.0,0.0,0.0,"1.724.137.931.034.480,00",145.0
1970,671.0,26.0,7.0,121688.32,1.0,0,1,17913.49,0,"-66.805.953.736,77","11.235.099.329.259.500,00","-13.665.763.563.435.100,00","-14.019.883.982.084.900,00","-3.701.780.683.218.140,00",1,0,0,0,1,1.0,"4.558.177.257.474.670,00","67.931.106.668.773.000,00","2.692.307.692.307.690,00",182.0
2655,762.0,30.0,6.0,129401.87,1.0,1,1,121061.89,0,"-23.882.816.940.825.800,00","20.453.348.806.758.500,00","26.712.710.874.340.100,00","9.073.146.426.820.740,00","-61.929.869.178.883.900,00",0,0,1,0,1,1.0,"8.144.943.461.563.330,00","10.688.902.180.529.300,00",0.2,180.0
2873,493.0,31.0,1.0,0.0,2.0,0,0,35321.86,0,"-52.219,56","382.788.643,98","120.280.804,61","63.813.692,15","161.351.031,22",1,0,0,0,1,0.0,0.0,0.0,"3.225.806.451.612.900,00",31.0
436,627.0,25.0,4.0,103522.15,1.0,1,0,103399.27,1,"5.449.123.305.810.480,00","16.657.454.475.856.500,00","-601.702.975.586.823,00","-1.002.423.928.197.790,00","-4.477.551.688.263.680,00",0,1,0,1,0,0.0,"6.277.451.286.648.340,00","10.011.884.029.742.100,00",0.16,100.0
1362,669.0,45.0,2.0,87375.78,2.0,1,0,16618.76,1,"-72.209.360.028,78","-10.461.631.817.033.800,00","131.291.330.459.128,00","846.300.277.850.006,00","16.075.843.065.996.200,00",1,0,0,1,0,0.0,"35.173.741.494.551.900,00","5.257.659.416.226.000,00","44.444.444.444.444.400,00",90.0
2549,642.0,26.0,8.0,0.0,2.0,1,0,147557.71,0,"6.559.549,21","84.493.806,59","209.699.552,00","-2.032.393.908,26","-28.576.118.852,53",1,0,0,0,1,0.0,0.0,0.0,"3.076.923.076.923.070,00",208.0
607,639.0,54.0,0.0,0.0,2.0,1,0,53843.71,1,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
507,678.0,47.0,3.0,114084.6,3.0,1,0,149614.57,1,"-4.766,51","1.217.544,94","277.279,56","12.284,97","42.047,29",1,0,0,1,0,0.0,"5.169.908.171.376.620,00","7.625.233.291.115.960,00","6.382.978.723.404.250,00",141.0
1951,663.0,30.0,0.0,0.0,1.0,1,0,130661.95,0,"-2.024.578.122,37","769.394.154,12","127.281.731.576,89","32.762.644.155,41","17.326.648.447,12",0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
1386,477.0,24.0,2.0,95675.62,2.0,0,0,162699.7,0,"1.059.293,08","-1.267.558,25","-1.349.919,16","406.307,40","-21.124.089,98",0,1,0,1,0,0.0,"2.805.000.300.553.710,00","5.880.503.774.745.740,00","8.333.333.333.333.330,00",48.0
2751,738.0,40.0,2.0,0.0,2.0,1,1,102920.14,0,"83.065.226.551,40","9.769.052.344.005.960,00","16.065.539.886.799,00","-7.042.490.682.870.180,00","18.834.370.862.998,00",1,0,0,0,1,2.0,0.0,0.0,0.05,80.0
2259,716.0,36.0,1.0,138160.0,1.0,1,1,103548.25,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1.0,"9.553.281.682.693.810,00","13.342.572.182.533.200,00","27.777.777.777.777.700,00",36.0
1231,559.0,68.0,4.0,0.0,1.0,1,1,66548.58,1,"-255.609.426.956,56","528.704.842.685.557,00","-8.402.479.592,22","7.513.772.127.660.140,00","5.561.289.544.955.530,00",1,0,0,1,0,1.0,0.0,0.0,"58.823.529.411.764.700,00",272.0
1470,746.0,32.0,4.0,0.0,2.0,1,1,156791.36,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,2.0,0.0,0.0,"125,00",128.0
2533,707.0,34.0,1.0,162691.16,1.0,1,0,94912.78,0,"-661,05","958,14","-110.976,55","2.035,28","-7.271,30",0,1,0,0,1,0.0,"12.118.773.690.961.300,00","17.141.122.618.049.900,00","29.411.764.705.882.300,00",34.0
1234,667.0,36.0,2.0,0.0,2.0,0,1,57553.98,0,"-33.650.551.796.803.700,00","41.633.597.841.812.800,00","10.514.330.838.462.300,00","-17.397.073.028.674.600,00","35.116.932.904.321.100,00",1,0,0,0,1,2.0,0.0,0.0,"5.555.555.555.555.550,00",72.0
1233,790.0,37.0,0.0,0.0,1.0,0,0,141872.05,1,"10.753.963.022.777.700,00","18.598.652.550.894.100,00","24.098.194.164.259.500,00","-39.397.299.370.955.500,00","4.913.187.177.658.530,00",1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
1716,596.0,31.0,0.0,0.0,1.0,1,1,182266.01,0,"-16.110.619.815,60","-45.887.196.836,30","-9.223.667.549,46","-9.319.076.338,77","-11.991.183.301.709.500,00",0,0,1,0,1,1.0,0.0,0.0,0.0,0.0
545,577.0,26.0,6.0,146774.73,1.0,1,0,80612.79,1,"6.978.305.687,21","-17.313.896.779,75","-250.980.223.674,81","11.816.984.951.506.200,00","-13.208.576.987.471.600,00",0,1,0,1,0,0.0,"1.050.565.539.413.780,00","18.207.375.033.167.800,00","23.076.923.076.923.000,00",156.0
1234,562.0,34.0,5.0,0.0,2.0,1,0,96891.02,0,"-33.650.551.796.803.700,00","41.633.597.841.812.800,00","10.514.330.838.462.300,00","-17.397.073.028.674.600,00","35.116.932.904.321.100,00",1,0,0,1,0,0.0,0.0,0.0,"14.705.882.352.941.100,00",170.0
1996,589.0,33.0,2.0,0.0,2.0,1,1,105783.73,0,"-5.164.617,96","89.251.937,63","-2.926.756.779,57","567.994.875,97","-698.813.525,35",0,0,1,1,0,2.0,0.0,0.0,"6.060.606.060.606.060,00",66.0
1228,616.0,39.0,6.0,0.0,2.0,1,0,123875.14,0,"-392.302.312.755,70","-2.702.738.330.012.430,00","-88.675.144.639,13","2.501.445.451.971.860,00","29.699.949.704.962.900,00",0,0,1,1,0,0.0,0.0,0.0,"15.384.615.384.615.300,00",234.0
2061,681.0,32.0,1.0,0.0,1.0,1,1,174917.66,0,"17.669.792.335.250.700,00","-11.055.541.888.179.200,00","19.522.408.197.988.300,00","17.445.254.364.857.300,00","-4.721.835.826.888.340,00",1,0,0,0,1,1.0,0.0,0.0,"3.125,00",32.0
506,628.0,38.0,5.0,0.0,2.0,0,1,10921.5,0,"1.661.222,31","-544.523,77","2.514,66","3.380.087,52","-577.164,22",1,0,0,0,1,2.0,0.0,0.0,"13.157.894.736.842.100,00",190.0
1696,613.0,40.0,7.0,124339.9,2.0,0,1,193309.58,0,"938,96","-8.198,81","-1.871,61","276.394,94","25.818,11",1,0,0,0,1,2.0,"39.429.167.814.652.500,00","6.432.164.406.958,00","175,00",280.0
1476,703.0,36.0,6.0,162691.16,3.0,1,0,94912.78,1,"34.730.352.586,61","-39.576.016.081,66","11.452.934.222.399.300,00","81.447.991.829,84","20.493.582.504.078.700,00",0,1,0,0,1,0.0,"12.050.209.200.489.100,00","17.141.122.618.049.900,00","16.666.666.666.666.600,00",216.0
1400,665.0,34.0,5.0,67816.72,1.0,1,1,29641.58,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1.0,"15.214.478.715.372.100,00","22.878.915.361.461.800,00","14.705.882.352.941.100,00",170.0
1230,593.0,36.0,7.0,0.0,2.0,0,1,144874.33,0,"45.183.794.312,78","9.995.817.396.341.620,00","24.806.224.864.199.200,00","-6.802.743.586.023.620,00","10.340.030.024.062.800,00",1,0,0,0,1,2.0,0.0,0.0,"19.444.444.444.444.400,00",252.0
2433,687.0,29.0,7.0,0.0,2.0,1,1,171681.86,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2.0,0.0,0.0,"2.413.793.103.448.270,00",203.0
530,655.0,31.0,2.0,141210.99,1.0,1,0,86767.68,0,"1.159.876,77","-40.548.497,96","-240.493,95","-4.053.253,72","354.217.554,52",0,1,0,1,0,0.0,"10.659.867.643.113.100,00","16.274.607.088.722.400,00","6.451.612.903.225.800,00",62.0
1803,671.0,31.0,9.0,116980.23,1.0,1,1,128815.43,0,"157.784.670.659,05","61.147.170.368,72","19.829.439.454,02","45.665.187.685.413.800,00","-164.867.416.143,35",0,0,1,0,1,1.0,"6.093.504.041.402.490,00","9.081.228.079.586.420,00","2.903.225.806.451.610,00",279.0
1609,642.0,62.0,3.0,114327.3,1.0,0,1,94945.4,1,"20.643.197.900,55","310.493.845.421,87","10.178.897.408.944.100,00","-27.703.639.578,72","2.492.897.737.955.960,00",0,1,0,0,1,1.0,"7.730.561.628.051.490,00","12.041.373.252.416.600,00","4.838.709.677.419.350,00",186.0
2601,687.0,32.0,2.0,0.0,1.0,1,0,72993.65,0,"5.638.855.576.911.510,00","-5.289.343.456.776.000,00","-5.825.031.779.137.050,00","19.363.679.964.143.900,00","-24.142.431.214.272.000,00",1,0,0,0,1,0.0,0.0,0.0,"625,00",64.0
899,677.0,18.0,5.0,134796.87,2.0,1,0,114858.9,0,"3.166.076.292.020.040,00","-9.357.789.804.090.270,00","-69.844.714.934.231.100,00","-30.793.546.091.655.100,00","-2.184.996.753.989.450,00",0,0,1,0,1,0.0,"7.945.181.521.849.850,00","11.735.866.354.283.300,00","2.777.777.777.777.770,00",90.0
478,592.0,43.0,1.0,111962.99,1.0,1,0,138777.0,1,"-295.544.840,89","762.918.210,84","86.983.300,96","442.896.076,15","125.792.018,00",0,1,0,0,1,0.0,"4.776.158.158.772.700,00","8.067.834.727.656.600,00","23.255.813.953.488.300,00",43.0
2436,746.0,25.0,4.0,0.0,2.0,0,1,152742.0,0,"-3.095.615.848.582.260,00","20.076.940.125.195.500,00","10.732.717.494.565.800,00","-2.162.793.856.410.280,00","11.919.481.848.666.800,00",1,0,0,0,1,2.0,0.0,0.0,0.16,100.0
2008,725.0,45.0,8.0,116917.07,1.0,0,1,173464.43,1,"-12,88","1.652,13","2.898,69","624,06","30.975,20",0,1,0,1,0,1.0,"4.886.585.437.141.200,00","6.740.117.844.332.690,00","17.777.777.777.777.700,00",360.0
2178,682.0,37.0,9.0,0.0,1.0,1,1,161083.85,0,"-13.314.302.362,45","-414.248.310,03","-7.190.924.487,44","-227.917.656.789,46","-30.578.676.335,74",0,0,1,0,1,1.0,0.0,0.0,"24.324.324.324.324.300,00",333.0
1984,710.0,34.0,9.0,160903.2,1.0,0,1,165675.01,0,"-59,62","349,29","-39.931,71","33.248,18","24.600,04",1,0,0,0,1,1.0,"6.895.504.155.997.930,00","9.711.977.684.504.130,00","2.647.058.823.529.410,00",306.0
1689,681.0,46.0,10.0,105245.21,2.0,1,1,49594.02,0,"21.367.711.961.486.600,00","7.637.821.435.701.710,00","-6.275.899.848.957.520,00","865.564.134.402.434,00","-14.417.332.752.891.400,00",0,1,0,0,1,2.0,"1.445.173.994.969.550,00","21.221.350.880.610.200,00","21.739.130.434.782.600,00",460.0
1572,685.0,46.0,7.0,139859.54,1.0,1,0,124170.9,0,"2.023.234.484.421.950,00","6.274.139.197.093.940,00","-5.704.422.328.829.300,00","4.194.888.618.329.000,00","-12.401.922.009.873.100,00",1,0,0,0,1,0.0,"7.715.478.014.575.070,00","11.263.471.554.124.100,00","15.217.391.304.347.800,00",322.0
1232,707.0,31.0,6.0,156091.97,2.0,1,1,145527.35,0,"2.475.868.755.289.790,00","-81.942.655.350,86","14.107.553.517.382.200,00","2.351.628.113.944.250,00","3.910.963.852.544.380,00",1,0,0,1,0,2.0,"7.583.249.663.379.420,00","10.725.954.262.205.600,00","1.935.483.870.967.740,00",186.0
1486,598.0,36.0,1.0,0.0,2.0,1,0,195635.3,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,"27.777.777.777.777.700,00",36.0
1298,674.0,28.0,3.0,0.0,1.0,1,1,151925.25,0,"79,24","764,29","-55,76","16.070,99","15.222,97",1,0,0,0,1,1.0,0.0,0.0,"10.714.285.714.285.700,00",84.0
2177,661.0,33.0,4.0,83844.52,1.0,1,1,148087.09,0,"-48.401.199.174,84","-2.400.522.019.531.470,00","-28.346.610.539.194.900,00","-4.635.526.023.647.220,00","-12.211.050.924.267.000,00",1,0,0,0,1,1.0,"37.424.753.042.280.700,00","5.661.838.584.308.730,00","12.121.212.121.212.100,00",132.0
515,648.0,37.0,2.0,71481.79,1.0,1,0,154870.28,0,"-1.094.179.786,80","1.656.168.831,19","2.100.254.716,22","16.009.379.922,65","152.753.343.435,21",0,0,1,0,1,0.0,"29.909.030.912.838.700,00","46.155.911.902.529,00","5.405.405.405.405.400,00",74.0
2287,755.0,43.0,7.0,165048.5,3.0,1,0,16929.41,0,"-37.709.313.470,02","554.502.072.831,01","-84.482.265.429,79","22.476.117.685.322.700,00","-6.392.875.196.312.660,00",0,1,0,0,1,0.0,"7.360.659.201.945.010,00","974.921.748.601.989,00","16.279.069.767.441.800,00",301.0
1839,709.0,70.0,9.0,0.0,1.0,1,0,122996.76,0,"-66.437.383,66","25.345.191,68","-222.778.267,11","321.315.409,89","182.549.057,12",1,0,0,1,0,0.0,0.0,0.0,"12.857.142.857.142.800,00",630.0
1979,669.0,31.0,9.0,0.0,2.0,1,1,177738.98,0,"-17.397.565,52","-1.975.111.352,13","-221.192,97","-585.094.981,38","314.406.750,58",1,0,0,0,1,2.0,0.0,0.0,"2.903.225.806.451.610,00",279.0
1108,667.0,49.0,9.0,136678.52,1.0,0,0,182612.38,1,"-17.239.825.256,18","46.468.496.285,78","49.033.528.158,65","-4.061.264.517.065.000,00","28.194.817.698.581.800,00",0,1,0,1,0,0.0,"4.992.244.931.039.170,00","7.484.625.084.016.750,00","1.836.734.693.877.550,00",441.0
2864,684.0,32.0,6.0,0.0,2.0,1,0,176692.87,0,"31.801.845.753.462.300,00","-8.073.113.398.791.390,00","-2.768.624.084.725.790,00","-72.426.243.806.898.600,00","-1.096.923.761.092.610,00",1,0,0,0,1,0.0,0.0,0.0,"1.875,00",192.0
2337,584.0,33.0,2.0,0.0,1.0,1,1,182738.0,0,"-20.850,08","-552.845,98","-2.099.740,23","-2.223.231,99","-590.303,06",0,0,1,0,1,1.0,0.0,0.0,"6.060.606.060.606.060,00",66.0
1476,563.0,35.0,2.0,0.0,1.0,1,1,66006.75,0,"34.730.352.586,61","-39.576.016.081,66","11.452.934.222.399.300,00","81.447.991.829,84","20.493.582.504.078.700,00",1,0,0,1,0,1.0,0.0,0.0,"5.714.285.714.285.710,00",70.0
1064,644.0,29.0,3.0,0.0,2.0,1,1,70810.6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2.0,0.0,0.0,"10.344.827.586.206.800,00",87.0
1542,562.0,56.0,2.0,96947.96,1.0,1,0,108301.65,1,"-7.361.502.151,11","18.141.213.768,53","85.617.723.564,27","-2.022.404.038.774.250,00","4.572.653.488.699.570,00",1,0,0,0,1,0.0,"5.030.833.188.598.690,00","8.951.660.477.933.620,00","3.571.428.571.428.570,00",112.0
1353,743.0,38.0,10.0,145739.52,1.0,1,0,167035.18,0,"-13.781,29","-46.108,76","-4.670,88","-126.263,00","-86.310,70",1,0,0,0,1,0.0,"6.482.733.958.199.700,00","872.507.935.154.738,00","2.631.578.947.368.420,00",380.0
17,733.0,25.0,4.0,127760.07,1.0,1,0,194867.27,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0.0,"48.057.393.789.116.000,00","6.556.261.089.920.330,00",0.16,100.0
504,599.0,60.0,5.0,106901.44,1.0,1,1,118829.06,1,"-13.858,95","-2.047,19","-45,70","-233.622,48","18.851,43",0,1,0,1,0,1.0,"5.388.746.032.325.760,00","8.996.237.115.735.830,00","8.333.333.333.333.330,00",300.0
2100,594.0,36.0,1.0,160376.61,2.0,0,1,197984.58,0,"-70.428.165.993,95","4.961.761.051.427.220,00","2.966.364.820.007.930,00","-10.599.712.716.915.300,00","7.310.713.588.746.850,00",1,0,0,0,1,2.0,"4.811.673.027.263.030,00","8.100.459.641.856.950,00","27.777.777.777.777.700,00",36.0
741,797.0,29.0,9.0,0.0,1.0,1,1,149991.32,0,"293.889,60","507.153,32","4.452.014,31","508.416,84","-3.041.052,58",1,0,0,0,1,1.0,0.0,0.0,"3.103.448.275.862.060,00",261.0
545,628.0,34.0,7.0,0.0,2.0,1,0,36249.76,0,"6.978.305.687,21","-17.313.896.779,75","-250.980.223.674,81","11.816.984.951.506.200,00","-13.208.576.987.471.600,00",1,0,0,1,0,0.0,0.0,0.0,"20.588.235.294.117.600,00",238.0
2882,850.0,32.0,10.0,0.0,1.0,1,0,100101.06,0,"-49.948.845,66","-913.119.082,11","1.963.239.187,38","-19.351.974.478,47","-25.548.049.719,48",0,0,1,1,0,0.0,0.0,0.0,"3.125,00",320.0
2398,668.0,36.0,3.0,0.0,2.0,1,0,147759.84,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,"8.333.333.333.333.330,00",108.0
30,506.0,51.0,1.0,80780.16,2.0,1,1,19225.85,1,"-1.213.109,19","-1.289.548,25","-2.706.658,70","768.249,65","-31.543,31",1,0,0,1,0,2.0,"21.260.314.087.543.500,00","4.201.643.100.305.050,00","196.078.431.372.549,00",51.0
538,653.0,37.0,2.0,94222.53,1.0,1,0,103570.8,0,"-3.898.096.994,31","14.166.372.055,00","25.845.149.190,08","-233.867.336.567,80","160.120.081.022,73",1,0,0,1,0,0.0,"5.940.604.117.183.600,00","9.097.402.935.962.640,00","5.405.405.405.405.400,00",74.0
1234,730.0,29.0,8.0,106431.94,1.0,1,1,140197.2,0,"-33.650.551.796.803.700,00","41.633.597.841.812.800,00","10.514.330.838.462.300,00","-17.397.073.028.674.600,00","35.116.932.904.321.100,00",0,1,0,0,1,1.0,"5.541.859.338.132.280,00","7.591.588.134.427.790,00","27.586.206.896.551.700,00",232.0
2047,751.0,31.0,3.0,169831.46,2.0,1,1,27758.36,0,"-21.136.746.909,35","103.156.366.823,65","7.501.593.559,39","-11.024.922.827.403.700,00","60.026.266.256,13",0,1,0,0,1,2.0,"4.594.775.284.274.710,00","61.182.094.331.221.200,00","967.741.935.483.871,00",93.0
1024,526.0,36.0,0.0,0.0,2.0,1,1,97767.63,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2.0,0.0,0.0,0.0,0.0
2884,703.0,43.0,5.0,0.0,2.0,1,1,75732.25,0,"19.478,92","-15.230,55","198.148,07","1.576.370,78","-369.994,40",1,0,0,1,0,2.0,0.0,0.0,"11.627.906.976.744.100,00",215.0
1960,703.0,40.0,2.0,0.0,2.0,1,1,129956.13,0,"1.110,96","588,06","-365,03","1.194,03","-57.197,99",1,0,0,0,1,2.0,0.0,0.0,0.05,80.0
2292,667.0,39.0,3.0,0.0,2.0,1,1,176720.49,0,"-5.162.396,41","3.912.802.561,01","36.532.789.894,06","-251.637.191.449,78","-2.373.507.540,54",1,0,0,1,0,2.0,0.0,0.0,"7.692.307.692.307.690,00",117.0
991,510.0,38.0,4.0,0.0,1.0,1,1,118913.53,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1.0,0.0,0.0,"10.526.315.789.473.600,00",152.0
2645,644.0,50.0,9.0,0.0,2.0,1,1,110498.1,0,"-3.006.701.624.726.820,00","22.555.684.089.232.500,00","1.466.998.744.155.970,00","-4.586.297.338.619.810,00","579.798.053.870.921,00",1,0,0,1,0,2.0,0.0,0.0,0.18,450.0
764,708.0,37.0,4.0,0.0,2.0,1,1,139356.3,0,"-171.967,17","4.441.549,70","2.190.995,13","-3.819.502,20","27.761.690,92",1,0,0,0,1,2.0,0.0,0.0,"10.810.810.810.810.800,00",148.0
1312,809.0,24.0,4.0,112808.18,1.0,1,0,193518.76,0,"-7.567,63","537.688,06","-569.529,88","3.048.798,27","33.536.544,75",1,0,0,1,0,0.0,"4.715.915.791.316.560,00","5.829.314.946.003.160,00","16.666.666.666.666.600,00",96.0
2389,489.0,37.0,7.0,121801.72,2.0,1,0,171060.01,0,"62.587.671.060,01","126.445.476.336,79","4.107.843.885.343.790,00","1.504.615.701.106.260,00","28.246.899.418.336.900,00",0,1,0,1,0,0.0,"34.818.799.016.789.400,00","7.120.408.796.889.460,00","1.891.891.891.891.890,00",259.0
226,683.0,37.0,9.0,0.0,2.0,1,0,82951.12,0,"-1.681,03","25.654,75","18.298,57","-15.584,98","40.845,87",0,0,1,0,1,0.0,0.0,0.0,"24.324.324.324.324.300,00",333.0
259,647.0,28.0,3.0,0.0,2.0,0,1,168544.85,0,"808.447,90","232.571.489,51","1.252.034.882,81","1.458.416.074,94","-351.686.416,43",1,0,0,1,0,2.0,0.0,0.0,"10.714.285.714.285.700,00",84.0
2524,629.0,56.0,8.0,89182.09,1.0,1,1,13126.9,1,"-275.507,69","-10.090.909,60","-11.151.591,13","-10.629.929,03","-811.448,60",1,0,0,1,0,1.0,"42.733.268.791.565.400,00","6.793.842.415.193.220,00","14.285.714.285.714.200,00",448.0
2658,684.0,43.0,6.0,138032.36,2.0,1,0,146700.29,0,"-53.838.394,44","-2.960.427.156,16","5.202.492.573,36","-272.145.177.493,65","-9.082.940.617,07",0,1,0,1,0,0.0,"6.435.851.915.493.820,00","9.409.140.227.330.150,00","13.953.488.372.093.000,00",258.0
2587,713.0,37.0,1.0,0.0,1.0,0,1,55313.51,1,"-45.699.908.381,59","-350.425.730.342.667,00","-9.196.356.494.000.950,00","5.093.270.730.667.250,00","12.086.414.588.133.500,00",1,0,0,1,0,1.0,0.0,0.0,"2.702.702.702.702.700,00",37.0
481,594.0,34.0,8.0,115897.26,1.0,1,1,115767.91,0,"18.014.134,11","1.371.174.792,12","-80.106.828,32","9.087.571,89","80.471.368,08",1,0,0,0,1,1.0,"5.946.636.891.000.270,00","10.011.173.217.172.100,00","23.529.411.764.705.800,00",272.0
438,527.0,32.0,9.0,100238.7,1.0,1,1,110887.86,0,"5.115.858.736.041.110,00","15.129.434.564.991.400,00","-6.232.263.546.711.660,00","7.945.838.706.745.070,00","5.436.287.752.228.510,00",0,1,0,1,0,1.0,"4.763.893.441.536.340,00","9.039.645.999.120.190,00","28.125,00",288.0
1955,655.0,51.0,3.0,69413.47,2.0,1,0,79414.0,1,"1.378.977.286,68","1.265.501.401,62","30.557.845.946,49","10.390.485.340,47","-4.653.096.655,74",0,1,0,0,1,0.0,"5.725.164.687.586.570,00","8.740.709.446.697.050,00","58.823.529.411.764.700,00",153.0
436,706.0,33.0,2.0,177799.83,1.0,1,1,124095.69,0,"5.449.123.305.810.480,00","16.657.454.475.856.500,00","-601.702.975.586.823,00","-1.002.423.928.197.790,00","-4.477.551.688.263.680,00",1,0,0,0,1,1.0,"10.115.313.431.111.100,00","14.327.639.420.837.200,00","6.060.606.060.606.060,00",66.0
545,467.0,39.0,6.0,0.0,2.0,0,1,7415.96,0,"6.978.305.687,21","-17.313.896.779,75","-250.980.223.674,81","11.816.984.951.506.200,00","-13.208.576.987.471.600,00",1,0,0,0,1,2.0,0.0,0.0,"15.384.615.384.615.300,00",234.0
441,667.0,33.0,5.0,137963.07,1.0,1,0,181208.47,1,"4.642.149.964.651.770,00","8.392.933.419.600.220,00","-4.454.398.802.156.520,00","8.448.597.821.131.990,00","-19.691.985.973.327.500,00",0,1,0,1,0,0.0,"50.782.045.502.619.100,00","7.613.500.075.355.190,00","15.151.515.151.515.100,00",165.0
2473,528.0,33.0,4.0,0.0,1.0,1,0,125870.78,0,"3.166.076.292.020.040,00","-9.357.789.804.090.270,00","-69.844.714.934.231.100,00","-30.793.546.091.655.100,00","-2.184.996.753.989.450,00",0,0,1,0,1,0.0,0.0,0.0,"12.121.212.121.212.100,00",132.0
